building_type,site_eui,site_energy_use,compliance_status,ghg_emissions_total,property_type_education,property_type_office,property_type_other,property_type_storage,neighborhood_east,neighborhood_north,neighborhood_south,neighborhood_west,property_use_list_office,property_use_list_other,property_use_list_storage,building_density,electricity_ratio,gas_ratio,year_built_cat,floors_cat,f_is_large_building,f_has_natural_gas,f_has_electricity,district_1,district_2,district_3,district_4,district_5,district_6,district_7
0,-0.9871321113953284,-0.6858034585846325,0,-0.831549805998499,0,0,1,0,0,0,1,0,0,1,0,36069.96393003607,0.9999997398834664,0.0,3,1,0,0,1,0,0,1,0,0,0,0
0,-1.3647892511621587,-0.9523366155764507,0,-0.9190760653823649,0,0,1,0,0,0,1,0,0,1,0,10023.494988252505,0.9999966075746483,0.0,2,1,0,0,1,0,1,0,0,0,0,0
0,-0.8355881846232532,-0.863690224287659,0,-0.8899638642655211,0,0,0,0,0,0,1,0,0,1,0,19999.98000002,1.000000560170893,0.0,1,1,0,0,1,0,1,0,0,0,0,0
0,-1.3238964451625215,-0.9259339059965325,0,-0.9104467158656456,0,0,0,1,0,0,1,0,0,0,1,16199.991900004048,0.9999999999959777,0.0,1,1,0,0,1,0,1,0,0,0,0,0
0,2.181459260502084,0.8164334460064968,0,1.4234604303485525,0,0,0,0,0,0,0,1,0,1,0,25158.97484102516,0.5478639823735554,0.4253464121930685,2,1,0,1,1,0,0,0,0,0,0,1
0,0.6678240146302209,-0.506401208917973,0,-0.13883114424428503,0,0,1,0,0,0,0,1,0,1,0,27246.97275302725,0.37904600371223063,0.6209537819706884,1,1,0,1,1,0,0,0,0,0,0,1
0,-1.3335182852529415,-0.9269599626510713,0,-0.9107311999156473,0,0,0,1,0,0,1,0,0,1,0,26679.973320026682,0.9999991659719994,0.0,1,1,0,0,1,0,1,0,0,0,0,0
0,-0.14281583695613667,-0.6160653324809249,0,-0.3416682718955189,0,0,0,1,0,0,1,0,0,0,1,31520.968479031522,0.4031797144305711,0.5968202855688697,1,1,0,1,1,1,0,0,0,0,0,0
0,-0.2462505745817719,-0.7229651517042052,0,-0.48457409301305493,0,0,0,1,0,0,1,0,0,1,0,23999.976000024002,0.3470018897663849,0.6529977124709461,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.04178652173172089,-0.7075466927574855,0,-0.3043060333286249,0,0,1,0,0,0,1,0,0,0,1,21899.9781000219,0.0841210519986011,0.9158792291864772,1,1,0,1,1,0,1,0,0,0,0,0
0,-1.4201148229743101,-0.9466948104056135,1,-0.8750758656487639,0,0,0,0,0,0,1,0,0,1,0,39899.960100039905,0.33687636829326884,0.6631250278755614,1,1,0,1,1,0,1,0,0,0,0,0
0,-1.0304304088328713,-0.8245966856881686,0,-0.824911844831792,0,0,0,1,0,0,1,0,0,1,0,38004.96199503801,0.8412622830025434,0.15873821560426238,2,1,0,1,1,0,1,0,0,0,0,0
0,-0.7658298698504522,-0.755247019419583,0,-0.5565485576634928,0,0,0,1,0,0,1,0,0,1,0,35578.964421035584,0.3793812270817692,0.620618544949549,5,1,0,1,1,0,1,0,0,0,0,0
0,-1.3912493027511594,-0.9278754598324457,0,-0.9110156839656491,0,0,0,1,0,0,1,0,0,1,0,49949.950050049956,1.000001242412725,0.0,2,1,0,0,1,0,1,0,0,0,0,0
1,-0.7489916354518974,-0.582479558067682,1,-0.4461687462628213,1,0,0,0,1,0,0,0,0,0,0,20692.65976911341,0.589128924173368,0.4108708200734108,5,1,0,1,1,0,0,1,0,0,0,0
0,-0.7297479781710314,-0.8287775224026434,0,-0.6271954300805891,0,0,1,0,0,0,0,1,0,1,0,11305.994347002827,0.21457038107937665,0.7854298753043341,1,1,0,1,1,0,0,0,0,0,0,1
0,0.480198104290174,-0.3309524186497315,0,-0.28657319421185046,0,0,1,0,0,1,0,0,0,1,0,19393.490303254846,0.6944278931580979,0.30557195082003974,2,1,0,1,1,0,0,0,0,1,0,0
0,-1.1458924439255258,-0.8243588672560772,0,-0.6558334911140968,0,0,1,0,0,1,0,0,0,0,1,25183.987408006295,0.32882007015486775,0.6711796809307871,4,1,0,1,1,0,0,0,0,1,0,0
0,-0.26549432375118853,-0.6585558189941841,0,-0.34337517619552926,0,0,0,1,0,0,1,0,0,1,0,30544.969455030547,0.3054968375500695,0.6945032417116681,1,1,0,1,1,0,1,0,0,0,0,0
0,-0.8091281215842653,-0.7803370841492384,0,-0.6440748170473585,1,0,0,0,0,0,0,1,0,0,0,10896.996367667876,0.48609640849636954,0.5139032699973397,1,1,0,1,1,0,0,0,0,0,0,1
0,-0.5084456909224256,-0.7572533490537675,0,-0.4755654314296668,0,0,1,0,0,0,0,1,0,1,0,12113.493943253028,0.20189326991357087,0.798106615056047,2,1,0,1,1,0,0,0,0,0,0,1
0,-0.9269956252629605,-0.8448852208042315,0,-0.7481011513313246,0,0,0,1,0,0,1,0,0,1,0,26999.973000027003,0.5237885810465407,0.47621093913738566,1,1,0,1,1,0,1,0,0,0,0,0
1,-0.7489916354518974,-0.37014429243481606,1,-0.330004425845448,1,0,0,0,0,0,0,1,0,0,0,31833.65605544798,0.6978920366898714,0.3021079633097964,5,1,0,1,1,0,0,0,1,0,0,0
0,-0.8836973735291476,-0.9032047599972965,0,-0.9029553025489334,0,1,0,0,0,0,0,1,1,0,0,10591.494704252647,0.9999997405530322,0.0,1,1,0,0,1,0,0,0,1,0,0,0
0,-0.8885082649974991,-0.8238872810417296,0,-0.8682482484487224,0,1,0,0,0,0,0,1,1,0,0,9797.330067556644,0.9738900044660798,0.026109747391401813,2,1,0,1,1,0,0,0,1,0,0,0
0,-0.13078853972966306,-0.02899010978875057,0,-0.61581606808052,0,1,0,0,0,0,0,1,0,1,0,27547.5944904811,0.9999998937284276,0.0,4,2,1,0,1,0,0,0,1,0,0,0
0,0.0448099814953595,-0.7019532485214641,0,-0.5522812969134668,1,0,0,0,0,0,0,1,0,1,0,7039.33098688967,0.5222010495962623,0.47779913403375407,4,1,0,1,1,0,0,0,1,0,0,0
0,-0.7369643382254238,-0.07231958400419991,0,-0.24162471431157692,0,1,0,0,0,0,0,1,0,1,0,41225.19175496165,0.8021703643101779,0.19774945146188147,5,2,1,1,1,0,0,0,1,0,0,0
0,0.04962082701943584,-0.7090481000839585,0,-0.8199807879650953,0,1,0,0,0,0,0,1,1,0,0,10249.994875002561,0.9669387360759197,0.03306116966751125,1,1,0,1,1,0,0,0,1,0,0,0
0,2.181459260502084,1.4692538855968706,0,2.163166374361386,0,0,1,0,0,1,0,0,0,1,0,17317.99134100433,0.2931481670496733,0.3117885567368157,2,1,0,1,1,0,0,0,0,0,1,0
0,-0.9366174539033936,-0.8541653853731291,0,-0.7801530209648531,0,0,1,0,1,0,0,0,0,1,0,12760.49361975319,0.5971450320919194,0.40285445153652105,1,1,0,1,1,0,0,0,1,0,0,0
0,0.2613013315718841,-0.6326972000667703,0,-0.28069385717848133,1,0,0,0,1,0,0,0,0,0,0,23189.976810023192,0.2851431554187011,0.714856697997444,4,1,0,1,1,0,0,0,1,0,0,0
0,-0.7056933837180843,-0.820925564131055,0,-0.6174281443638631,0,1,0,0,0,1,0,0,1,0,0,20677.97932202068,0.23303817959215944,0.7669618204065424,1,1,0,1,1,0,0,0,0,0,1,0
0,0.3406815666331229,-0.4535088800619012,0,0.0825922746737287,1,0,0,0,0,1,0,0,0,0,0,9606.663464445512,0.26225492226132796,0.7377448851182167,1,1,0,1,1,0,0,0,0,0,1,0
0,-0.5252839253209804,-0.6076453397580758,0,-0.2728231317951001,0,0,1,0,0,0,1,0,0,1,0,13937.993031003483,0.33420066911864926,0.6657991259606859,1,1,0,1,1,0,1,0,0,0,0,0
1,-0.8668591391305925,-0.7146577217600047,0,-0.6479627657307155,1,0,0,0,0,0,0,1,0,0,0,48788.95121104879,0.6601994654382006,0.3398000531651042,1,1,0,1,1,0,0,0,0,0,0,1
1,-0.253467026524715,-0.6287077376875195,1,-0.26523689046172066,1,0,0,0,0,0,1,0,0,0,0,33104.96689503311,0.2746171941844527,0.7253832405128419,1,1,0,1,1,0,1,0,0,0,0,0
0,2.181459260502084,0.3891574160020835,0,1.3040719573644926,0,0,1,0,0,0,1,0,0,1,0,24440.987779506107,0.3993042321820409,0.5584766938421734,2,1,0,1,1,0,1,0,0,0,0,0
0,-1.0328358317151822,-0.8876011913849738,0,-0.8978345896489023,0,0,0,1,0,0,1,0,0,0,1,22319.977680022323,1.0000002134053194,0.0,3,1,0,0,1,0,1,0,0,0,0,0
0,2.181459260502084,1.0840146441648646,0,2.163166374361386,0,0,1,0,0,0,1,0,0,1,0,47104.95289504711,0.4136751749265648,0.37009625128028695,2,1,0,1,1,0,1,0,0,0,0,0
0,-0.6215023031327691,-0.6797151306078825,0,-0.8295584176484869,0,1,0,0,0,0,1,0,0,1,0,20014.489992755003,0.9999998301524698,0.0,4,1,0,0,1,0,1,0,0,0,0,0
0,-0.38336178148560845,-0.7204826317008916,0,-0.8429291679985683,0,1,0,0,0,0,1,0,1,0,0,14151.992924003536,0.9999996061022517,0.0,2,1,0,0,1,0,1,0,0,0,0,0
0,-1.1146214894181863,-0.8848746071594984,0,-0.8968863094822299,0,0,1,0,0,0,1,0,0,1,0,26399.973600026402,0.9999988953000635,0.0,2,1,0,0,1,0,1,0,0,0,0,0
0,0.03759352979296225,-0.6180209660938807,0,-0.3122715867286734,0,0,0,1,0,0,1,0,0,1,0,27679.972320027682,0.36122836875783326,0.6387717718148932,2,1,0,1,1,0,1,0,0,0,0,0
0,0.15546107917538707,-0.6162724439681481,0,-0.49263447442977065,0,1,0,0,0,0,1,0,0,1,0,12935.993532003233,0.5957773377147264,0.404222662284714,2,1,0,1,1,0,1,0,0,0,0,0
0,0.8025297067631956,-0.4930452351981834,0,-0.1496415381443508,0,1,0,0,0,0,1,0,1,0,0,12935.993532003233,0.41071772041910015,0.589282071191015,2,1,0,1,1,0,1,0,0,0,0,0
0,-1.2565435875498288,-0.9311702451846168,0,-0.912153620165656,0,0,0,1,0,0,1,0,0,0,1,20499.9795000205,0.9999995786120374,0.0,2,1,0,0,1,0,1,0,0,0,0,0
0,-0.9077519679820948,-0.8683517423091236,0,-0.891481112532197,0,1,0,0,0,0,0,1,1,0,0,10717.994641002679,1.000000584433972,0.0,1,1,0,0,1,0,0,0,1,0,0,0
0,-0.7586134640923303,-0.8491206783931913,0,-0.7546442844813646,0,0,0,0,1,0,0,0,0,1,0,20232.979767020235,0.5267226246079257,0.4732771770565325,5,1,0,1,1,0,0,1,0,0,0,0
0,-0.6239077260150803,-0.7724919313719222,0,-0.789446166598243,0,1,0,0,0,0,0,1,0,1,0,9981.497504625624,0.8404363562598448,0.15956395235437085,5,1,0,1,1,0,0,0,0,0,1,0
0,-0.47717473641508606,-0.7493072068836831,0,-0.6604800639307916,0,1,0,0,0,0,0,1,1,0,0,10472.329842556719,0.6104582641539532,0.38954151385129426,4,1,0,1,1,0,0,0,1,0,0,0
0,-1.1410815296053094,-0.8330136341338126,0,-0.8799120944987933,0,0,1,0,0,0,0,0,0,0,1,7763.33203944466,0.99999947203435,0.0,1,2,0,0,1,0,0,0,0,0,0,1
0,-1.0617013633402106,-0.8796258518289659,0,-0.8951794051822194,0,0,0,0,0,0,0,0,0,1,0,12959.99352000324,0.9999998040464986,0.0,1,1,0,0,1,0,0,0,0,0,0,1
0,-0.8812919049431068,-0.772351077043354,0,-0.796842751898288,0,0,0,0,0,0,0,0,0,1,0,12959.99352000324,0.8574437747571634,0.1425557310083179,1,1,0,1,1,0,0,0,0,0,0,1
0,-0.25106151199439897,-0.39286562016662013,0,-0.5767469252136156,0,0,1,0,0,0,0,0,0,1,0,7715.124035609496,0.8748782286711733,0.1251218576222746,1,2,0,1,1,0,0,0,0,0,0,1
0,0.29257237772722855,-0.6149173883813709,0,-0.48609134127973086,0,1,0,0,0,0,0,0,1,0,0,12959.99352000324,0.58953713486961,0.4104626560824135,1,1,0,1,1,0,0,0,0,0,0,1
0,-0.008110144582616115,-0.47702247464655456,0,0.4947148351095691,0,1,0,0,1,0,0,0,1,0,0,9939.997515000621,0.20662898957619058,0.09161664569009118,1,1,0,1,1,0,0,1,0,0,0,0
0,0.6870675800225361,-0.4077389522190659,0,-0.02740822466027388,0,0,1,0,1,0,0,0,0,1,0,10323.66322544559,0.4656345459592908,0.45254648652002405,1,1,0,1,1,0,0,1,0,0,0,0
0,2.181459260502084,-0.21774566215518207,0,0.4818182248428241,0,1,0,0,1,0,0,0,1,0,0,7555.66414811195,0.523552514045681,0.041278318934670176,1,1,0,1,1,0,0,1,0,0,0,0
0,0.07608102765070393,-0.5276071407437491,0,-0.3495389972789001,0,0,0,1,0,0,0,1,0,1,0,16919.99154000423,0.5587491595636955,0.4412507282093755,1,1,0,1,1,0,0,0,0,0,1,0
0,0.9059645374801112,-0.1319552133038438,0,0.11786829687394329,0,0,0,0,0,0,0,1,0,1,0,13942.328685890438,0.5816549501580992,0.4183448113700366,5,1,0,1,1,0,0,0,0,0,1,0
0,-0.2486560891120879,-0.7160469940161968,0,-0.8415067477485596,0,1,0,0,0,0,0,1,0,1,0,6747.99865040027,0.999999806411659,0.0,5,2,0,0,1,0,0,0,0,0,1,0
0,-0.15243771130029918,-0.7703123422104885,0,-0.5281949806799869,0,0,0,0,0,0,0,1,0,1,0,10257.994871002564,0.2593314496412049,0.740667938690108,1,1,0,1,1,0,0,0,0,0,1,0
0,-0.5613658170004012,-0.7313939753468813,0,-0.8465326326319236,0,0,0,0,0,0,0,1,0,1,0,9159.996946667685,0.9999997942643178,0.0,1,1,0,0,1,0,0,0,0,0,1,0
0,-0.5757985371091858,-0.609882204202443,0,-0.6393334162139963,0,0,0,0,0,0,0,1,0,1,0,46957.95304204696,0.7898033825019919,0.21019668622152657,1,1,0,1,1,0,0,0,0,0,1,0
0,0.24686861170364524,-0.5866639045067034,0,-0.2959611678619075,0,0,0,1,0,0,0,1,0,1,0,26531.973468026536,0.40563290425068055,0.5943669664980189,4,1,0,1,1,0,0,0,0,0,1,0
0,-0.8885082649974991,-0.8599583052440446,0,-0.8371446589818665,0,1,0,0,0,0,0,1,0,1,0,11193.994403002798,0.7953416444713337,0.20465813866557023,4,1,0,1,1,0,0,0,0,0,1,0
0,0.8819099418244344,-0.3619950391087122,0,-0.22967638421150433,0,0,1,0,0,0,0,1,0,1,0,30729.96927003073,0.6287592647029886,0.3712406533417033,2,1,0,1,1,0,0,0,0,0,1,0
0,-0.08749028799584997,-0.5385754953992199,0,-0.7529373801813541,0,1,0,0,0,0,0,1,1,0,0,17799.99110000445,0.968230012395191,0.031769642482218786,4,1,0,1,1,0,0,0,0,0,1,0
0,-0.811533590170306,-0.613747429880539,0,-0.14603807351099546,0,0,1,0,0,0,0,1,0,1,0,20666.659777780074,0.15945475381404325,0.8405451767279961,1,1,0,1,1,0,0,0,0,0,0,1
0,-0.7153151664142419,-0.819734886933706,0,-0.8755500057321001,0,1,0,0,0,0,0,1,1,0,0,11799.994100002948,1.000000402575882,0.0,4,1,0,0,1,0,0,0,0,0,0,1
0,-0.12357217967527075,-0.5122912563273269,0,-0.7745581679814857,0,1,0,0,0,0,0,1,1,0,0,13355.66221477926,0.9999996744409698,0.0,4,1,0,0,1,0,0,0,0,0,0,1
0,-0.5276893482032915,-0.7596060721471463,0,-0.8558257782653135,0,1,0,0,0,0,0,1,1,0,0,8806.330397889868,0.9999999999990697,0.0,4,1,0,0,1,0,0,0,0,0,0,1
0,-0.1067339452767159,-0.6801897359401197,0,-0.7006871429977028,0,1,0,0,0,0,0,1,1,0,0,8420.663859778713,0.7993392563225808,0.20066057355735742,3,1,0,1,1,0,0,0,0,0,0,1
0,1.524167540351611,0.005834911880889428,0,-0.5653675632135464,0,0,1,0,0,0,0,1,0,1,0,17700.99409966863,0.9817380588887725,0.01826173610724931,5,1,0,1,1,0,0,0,0,0,1,0
0,-0.31600893529884816,-0.6500748652492818,0,-0.8197911319317608,0,1,0,0,0,0,0,1,1,0,0,11368.662877112374,0.9999999227996752,0.0,3,1,0,0,1,0,0,0,0,0,0,1
0,0.10494646762772745,-0.5102289975342386,0,-0.773894371864815,0,1,0,0,0,0,0,1,1,0,0,11514.996161667945,1.0000001080385894,0.0,3,1,0,0,1,0,0,0,0,0,0,1
0,-0.5541494571865547,-0.41601485754063633,0,-0.7429804384312936,0,1,0,0,0,0,0,1,1,0,0,23431.992189335935,0.9999998202771214,0.0,3,1,0,0,1,0,0,0,0,0,0,1
0,-0.45552556484445,-0.7309204015465898,0,-0.846342976598589,0,1,0,0,0,0,0,0,1,0,0,6959.498260125435,0.9999998973305436,0.0,1,1,0,0,1,0,0,0,0,0,0,1
0,-0.5084456909224256,-0.6023620344072583,0,-0.6421782567140137,0,0,0,1,0,0,1,0,0,1,0,14183.992908003545,0.8006171108178971,0.19938255247771305,2,1,0,1,1,1,0,0,0,0,0,0
0,-0.1596540713546915,0.061614423174737545,0,0.2784121290915865,0,0,1,0,0,1,0,0,0,1,0,46039.97698001151,0.6167389301893698,0.3832609728189285,2,1,0,1,1,0,0,0,0,1,0,0
0,0.828989723857908,-0.5804328477317249,0,-0.45669465611288534,0,0,1,0,0,1,0,0,0,1,0,20235.979764020238,0.6042309816300222,0.39576889115480474,2,1,0,1,1,0,0,0,0,1,0,0
0,-0.26789974639295383,-0.5632402796351585,0,-0.5454536797134253,0,1,0,0,0,1,0,0,0,1,0,19907.490046254974,0.7260365041801892,0.27396361773481553,1,1,0,1,1,0,0,0,0,1,0,0
0,0.6389583911166417,-0.5169971050631363,0,-0.7760754162481616,0,0,1,0,0,1,0,0,0,1,0,6389.248402687899,0.9999997807352153,0.0,2,1,0,0,1,0,0,0,0,1,0,0
0,1.2355124069162449,-0.35668984515319563,0,0.2369722858080012,0,0,1,0,0,1,0,0,0,1,0,13496.993251503372,0.2865503780574637,0.7134495406893112,1,1,0,1,1,0,0,0,0,1,0,0
0,-0.7634244012644116,-0.6768909219374191,0,-0.8286101374818144,0,0,0,1,0,1,0,0,0,0,1,48111.95188804812,1.0000000841208299,0.0,2,1,0,0,1,0,0,0,0,1,0,0
0,0.018349964400647057,-0.7328284588934694,0,-0.6152470999805165,0,0,1,0,0,1,0,0,0,1,0,20908.979091020912,0.5615849119542746,0.43841488109626614,5,1,0,1,1,0,0,0,0,1,0,0
0,0.11456834221243577,-0.6192775732781427,0,-0.8097393621650331,0,1,0,0,0,1,0,0,1,0,0,21396.489301755348,0.9999997178624057,0.0,5,1,0,0,1,0,0,0,0,1,0,0
0,1.6540622036644994,0.21397430810812235,0,0.7496125439111196,0,0,1,0,0,1,0,0,0,1,0,22499.988750005625,0.5029828828026441,0.49701694805157837,5,1,0,1,1,0,0,0,0,1,0,0
0,0.04962082701943584,-0.6359462992615564,0,-0.578453829513626,0,0,0,0,0,1,0,0,0,1,0,26114.973885026116,0.6797493832950681,0.3202508386802348,5,1,0,1,1,0,0,0,0,1,0,0
0,-0.5878258343356595,-0.7446813144533152,0,-0.49699656319646385,0,0,1,0,1,0,0,0,0,1,0,26032.973967026035,0.29615445112091743,0.7038453313242627,1,1,0,1,1,0,0,0,1,0,0,0
0,-0.5926367715077407,-0.5972727073808446,0,-0.3391079154455034,1,0,0,0,0,0,0,1,0,0,0,12164.99695875076,0.43715224603752084,0.5628476875261631,5,1,0,1,1,0,0,0,0,0,0,1
0,1.283621595822139,0.11091842978181665,0,0.7836558018946601,0,0,1,0,0,0,0,1,0,1,0,23269.488365255816,0.4271360845858122,0.5728638228222588,2,1,0,1,1,0,0,0,0,0,0,1
0,0.2973832232513049,-0.5264752231283255,0,-0.1722106061111547,1,0,0,0,0,0,0,0,0,1,0,7448.9981377504655,0.3787338879180416,0.6212661120815107,1,1,0,1,1,0,0,0,0,0,0,1
0,-0.4122273131106369,-0.778001180058436,0,-0.7645063982147579,0,0,0,0,0,0,0,0,0,1,0,13199.993400003299,0.7738574544136088,0.22614267267008806,1,1,0,1,1,0,0,0,0,0,0,1
0,-0.9029410308100133,-0.7219140458109585,0,-0.8434033080819046,0,1,0,0,0,0,0,0,0,1,0,12715.995761334745,0.9999994058248497,0.0,1,1,0,0,1,0,0,0,0,0,0,1
0,-1.1242433180586193,-0.8840009750795258,0,-0.8057565854650088,0,0,0,0,0,0,0,1,0,1,0,14399.9928000036,0.5455944046749981,0.4544055953228135,1,1,0,1,1,0,0,0,0,0,0,1
0,-0.14762677412821792,-0.612377983165155,0,-0.8074634897650191,0,0,1,0,0,0,0,1,0,1,0,6388.9987222002555,0.9999999999994464,0.0,1,2,0,0,1,0,0,0,0,0,0,1
0,0.5307127160783794,-0.0740706723801387,0,-0.63060923868061,0,1,0,0,0,0,0,1,1,0,0,17192.59656148069,0.9999997768333623,0.0,4,2,0,0,1,0,0,0,0,0,0,1
0,-0.6960715093739218,-0.7404930683203532,0,-0.6766956547808903,0,0,0,0,0,0,0,0,0,1,0,8669.997832500541,0.6624135605919853,0.3375865462494354,1,1,0,1,1,0,0,0,0,0,0,1
0,0.28295050338306604,0.14861664530967802,0,1.4245983665485593,0,0,1,0,0,0,0,0,0,1,0,25019.324993558334,0.1891965900810905,0.6779303084271161,2,1,0,1,1,0,0,0,0,0,0,1
0,-1.4826567662667862,-0.9711221504593145,1,-0.9252398864657356,0,1,0,0,0,0,0,0,1,0,0,19239.993586668803,0.9999792578042364,0.0,1,1,0,0,1,0,0,0,0,0,0,1
0,1.6131694652582727,-0.5530996664677393,0,-0.7299890001478812,0,0,0,0,0,0,0,0,0,1,0,36503.96349603651,0.936939153831255,0.06306048919246812,1,1,0,1,1,0,0,0,0,0,0,1
0,0.542740013304853,-0.37251102926706553,0,-0.7286614079145399,0,1,0,0,0,0,0,0,1,0,0,5866.665688889052,0.9999999166165326,0.0,1,2,0,0,1,0,0,0,0,0,0,1
0,-0.4747692218847701,-0.666262670912206,0,-0.46835850216295627,0,1,0,0,0,0,0,0,1,0,0,7167.998566400286,0.47001768073987293,0.5299825629636836,1,2,0,1,1,0,0,0,0,0,0,1
0,-0.125977602317036,-0.7075880546725724,0,-0.8386619072485423,0,0,1,0,0,0,0,0,0,1,0,12959.99352000324,0.9999999062561958,0.0,1,1,0,0,1,0,0,0,0,0,0,1
0,1.6877388572008944,-0.39567153801453603,0,-0.22882293206149912,0,1,0,0,0,0,0,0,0,1,0,7631.248092187977,0.7356932842985595,0.0,1,1,0,0,1,0,0,0,0,0,0,1
0,2.181459260502084,0.7300657418146766,0,0.034135158156767265,0,0,1,0,1,0,0,0,0,1,0,12310.746922313268,0.8919802698926047,0.10801961212964514,2,1,0,1,1,0,0,0,0,0,0,1
0,0.8674770384196399,-0.5705112967265081,0,-0.25139200002830303,0,0,1,0,1,0,0,0,0,1,0,6803.664398778534,0.38468715839032586,0.6153129036600573,1,1,0,1,1,0,0,1,0,0,0,0
0,1.7791463882858771,-0.38286700617727265,0,-0.11559828016081035,0,0,1,0,1,0,0,0,0,1,0,15427.492286253855,0.5218578903495932,0.47814202481101786,2,1,0,1,1,0,0,1,0,0,0,0
0,-0.5806094742812671,-0.40657830266506007,0,0.09207507634045306,0,1,0,0,1,0,0,0,0,1,0,24516.325161224944,0.32788873470909874,0.6721114420345382,1,1,0,1,1,0,0,1,0,0,0,0
0,2.181459260502084,1.2046517516973845,0,2.163166374361386,0,0,1,0,1,0,0,0,0,1,0,9155.998168800366,0.4897001473220134,0.005100752836856018,4,2,0,1,1,0,0,1,0,0,0,0
0,0.29016677154890763,-0.22415152585596546,0,-0.3575045506789486,0,0,1,0,1,0,0,0,0,1,0,13038.328987223671,0.8026967518209533,0.1973031143210267,2,1,0,1,1,0,0,1,0,0,0,0
0,-0.7971008243577917,-0.7531045778872114,0,-0.39951336206253746,0,0,1,0,1,0,0,0,0,1,0,12679.329106890296,0.3840391947684159,0.0,1,1,0,0,1,0,0,0,0,0,0,1
0,-0.3881727186576897,-0.47963431353280395,0,0.2434205909413737,0,0,1,0,1,0,0,0,0,1,0,12598.66246711251,0.35841196828755817,0.08216924403586555,2,1,0,1,1,0,0,0,0,0,0,1
0,2.181459260502084,0.10200267274218765,0,-0.5727641485135914,0,1,0,0,0,1,0,0,0,1,0,27743.972256027748,0.9999998132847052,0.0,4,1,0,0,1,0,0,0,0,0,1,0
0,-1.4008711428415794,-0.9435061596067906,0,-0.9162312248823474,0,0,0,1,0,1,0,0,0,0,1,36443.96355603645,0.9999994185086853,0.0,1,1,0,0,1,0,0,0,0,0,1,0
0,-0.6623951322248169,-0.7814064934446905,0,-0.6271006020639219,0,0,0,1,0,1,0,0,0,0,1,27552.972447027554,0.4423317661515552,0.5576681045384645,1,1,0,1,1,0,0,0,0,0,1,0
0,-0.9799157513409363,-0.7236269423455944,0,-0.5961866686304006,0,0,0,1,0,1,0,0,0,1,0,57309.942690057316,0.5482835232504936,0.4517160779436882,1,1,0,1,1,0,0,0,0,0,1,0
0,-0.5878258343356595,-0.7768974660359639,0,-0.7697219391314561,0,0,0,0,0,0,0,1,0,1,0,12959.99352000324,0.7879295850325602,0.2120699094458918,1,1,0,1,1,0,0,0,0,0,0,1
0,-0.2606833863385615,-0.5520750281746577,0,-0.23460744107820095,0,0,1,0,0,0,0,1,0,1,0,13561.995479334839,0.39981130762986206,0.6001884549610448,1,1,0,1,1,0,0,0,0,0,0,1
0,-0.1500321967699832,-0.46196643564315953,0,-0.14243460887764026,0,0,0,0,0,0,0,1,0,1,0,22635.48868225566,0.449083480126312,0.5509163240838273,2,1,0,1,1,0,0,0,0,0,0,1
0,-0.3424689523935606,-0.6997823769622993,0,-0.5876521471303486,0,1,0,0,0,0,0,1,1,0,0,9459.996846667716,0.5861428074182806,0.4138569192998765,1,1,0,1,1,0,0,0,0,0,0,1
0,0.4681708070637004,2.1269235222694327,0,2.163166374361386,0,1,0,0,0,0,0,1,0,1,0,43819.166236166755,0.7134425764328874,0.2457039158151137,5,2,1,1,1,0,0,0,0,0,0,1
0,-0.5276893482032915,-0.7813601499850859,0,-0.6225488572638942,0,1,0,0,0,0,0,1,1,0,0,8725.330424889858,0.43182212773955536,0.5681774844249501,1,1,0,1,1,0,0,0,0,0,0,1
0,2.181459260502084,0.5219743495618876,0,-0.23005569627817324,0,1,0,0,0,0,0,1,1,0,0,37739.96226003774,0.9371005484918787,0.06289938432458574,1,1,0,1,1,0,0,1,0,0,0,0
0,1.0406702279292643,0.08624881495725473,0,0.8188369960782076,0,0,1,0,0,0,0,1,0,1,0,25999.974000026003,0.6025018557616055,0.0,2,1,0,0,1,0,0,0,0,0,0,1
0,-0.7417752753975051,-0.8271897305655556,0,-0.7311269363478882,0,0,1,0,0,0,0,1,0,1,0,7746.997417667527,0.5457971714409552,0.4542021521603735,5,1,0,1,1,0,0,0,0,0,0,1
0,1.2210796863263682,2.1269235222694327,0,1.499133187649013,0,0,1,0,0,0,0,1,0,1,0,155794.8442051558,0.7134425764328874,0.18645687815103745,2,1,1,1,1,0,0,0,0,0,0,1
0,0.5090637278037532,-0.621501858064637,0,-0.6933853857143252,0,0,1,0,0,0,0,1,0,1,0,21017.97898202102,0.9001892242934466,0.0,5,1,0,0,1,0,0,0,0,0,0,1
0,2.181459260502084,0.2121525723735681,0,0.8949838934620041,0,0,1,0,0,0,0,1,0,1,0,30532.969467030536,0.44569021084980376,0.5543096197450702,5,1,0,1,1,0,0,0,0,0,0,1
0,2.181459260502084,2.1269235222694327,0,2.163166374361386,0,0,1,0,0,0,0,1,0,1,0,16985.491507254246,0.5839771445890211,0.2457039158151137,2,1,0,1,1,0,0,0,0,0,0,1
0,-0.1500321967699832,-0.47570191248166555,0,-0.5374881263133768,0,0,1,0,0,0,0,1,0,1,0,20299.989850005073,0.6073229717227868,0.15068752185149487,4,1,0,1,1,0,0,0,0,0,0,1
